payment_id,user_id,subscription_id,amount,payment_date
14795,1469,1469,13.99,2025-01-23
14796,1469,1469,13.99,2025-02-23
14797,1469,1469,13.99,2025-03-23
14798,1469,1469,13.99,2025-04-23
14799,1469,1469,13.99,2025-05-23
14800,1469,1469,13.99,2025-06-23
14801,1469,1469,13.99,2025-07-23
14802,1469,1469,13.99,2025-08-23
14803,1469,1469,13.99,2025-09-23
14804,1470,1470,13.99,2025-02-14
14805,1470,1470,13.99,2025-03-14
14806,1470,1470,13.99,2025-04-14
14807,1470,1470,13.99,2025-05-14
14808,1470,1470,13.99,2025-06-14
14809,1470,1470,13.99,2025-07-14
14810,1470,1470,13.99,2025-08-14
14811,1470,1470,13.99,2025-09-14
14812,1470,1470,13.99,2025-10-14
14813,1470,1470,13.99,2025-11-14
14814,1470,1470,13.99,2025-12-14
14815,1471,1471,7.99,2025-05-07
14816,1471,1471,7.99,2025-06-07
14817,1471,1471,7.99,2025-07-07
14818,1471,1471,7.99,2025-08-07
14819,1471,1471,7.99,2025-09-07
14820,1471,1471,7.99,2025-10-07
14821,1471,1471,7.99,2025-11-07
14822,1471,1471,7.99,2025-12-07
14823,1472,1472,13.99,2023-06-27
14824,1472,1472,13.99,2023-07-27
14825,1472,1472,13.99,2023-08-27
14826,1472,1472,13.99,2023-09-27
14827,1472,1472,13.99,2023-10-27
14828,1472,1472,13.99,2023-11-27
14829,1472,1472,13.99,2023-12-27
14830,1472,1472,13.99,2024-01-27
14831,1472,1472,13.99,2024-02-27
14832,1472,1472,13.99,2024-03-27
14833,1472,1472,13.99,2024-04-27
14834,1472,1472,13.99,2024-05-27
14835,1472,1472,13.99,2024-06-27
14836,1472,1472,13.99,2024-07-27
14837,1472,1472,13.99,2024-08-27
14838,1472,1472,13.99,2024-09-27
14839,1472,1472,13.99,2024-10-27
14840,1472,1472,13.99,2024-11-27
14841,1472,1472,13.99,2024-12-27
14842,1472,1472,13.99,2025-01-27
14843,1472,1472,13.99,2025-02-27
14844,1472,1472,13.99,2025-03-27
14845,1472,1472,13.99,2025-04-27
14846,1472,1472,13.99,2025-05-27
14847,1472,1472,13.99,2025-06-27
14848,1472,1472,13.99,2025-07-27
14849,1472,1472,13.99,2025-08-27
14850,1472,1472,13.99,2025-09-27
14851,1472,1472,13.99,2025-10-27
14852,1472,1472,13.99,2025-11-27
14853,1472,1472,13.99,2025-12-27
14854,1473,1473,13.99,2024-06-03
14855,1473,1473,13.99,2024-07-03
14856,1473,1473,13.99,2024-08-03
14857,1473,1473,13.99,2024-09-03
14858,1473,1473,13.99,2024-10-03
14859,1473,1473,13.99,2024-11-03
14860,1473,1473,13.99,2024-12-03
14861,1473,1473,13.99,2025-01-03
14862,1473,1473,13.99,2025-02-03
14863,1473,1473,13.99,2025-03-03
14864,1473,1473,13.99,2025-04-03
14865,1473,1473,13.99,2025-05-03
14866,1473,1473,13.99,2025-06-03
14867,1473,1473,13.99,2025-07-03
14868,1473,1473,13.99,2025-08-03
14869,1473,1473,13.99,2025-09-03
14870,1473,1473,13.99,2025-10-03
14871,1473,1473,13.99,2025-11-03
14872,1473,1473,13.99,2025-12-03
14873,1474,1474,19.99,2025-06-03
14874,1474,1474,19.99,2025-07-03
14875,1474,1474,19.99,2025-08-03
14876,1474,1474,19.99,2025-09-03
14877,1474,1474,19.99,2025-10-03
14878,1474,1474,19.99,2025-11-03
14879,1474,1474,19.99,2025-12-03
14880,1475,1475,7.99,2023-03-05
14881,1475,1475,7.99,2023-04-05
14882,1475,1475,7.99,2023-05-05
14883,1475,1475,7.99,2023-06-05
14884,1475,1475,7.99,2023-07-05
14885,1475,1475,7.99,2023-08-05
14886,1475,1475,7.99,2023-09-05
14887,1475,1475,7.99,2023-10-05
14888,1475,1475,7.99,2023-11-05
14889,1475,1475,7.99,2023-12-05
14890,1475,1475,7.99,2024-01-05
14891,1475,1475,7.99,2024-02-05
14892,1475,1475,7.99,2024-03-05
14893,1475,1475,7.99,2024-04-05
14894,1475,1475,7.99,2024-05-05
14895,1475,1475,7.99,2024-06-05
14896,1475,1475,7.99,2024-07-05
14897,1475,1475,7.99,2024-08-05
14898,1475,1475,7.99,2024-09-05
14899,1475,1475,7.99,2024-10-05
14900,1475,1475,7.99,2024-11-05
14901,1475,1475,7.99,2024-12-05
14902,1475,1475,7.99,2025-01-05
14903,1475,1475,7.99,2025-02-05
14904,1475,1475,7.99,2025-03-05
14905,1475,1475,7.99,2025-04-05
14906,1475,1475,7.99,2025-05-05
14907,1475,1475,7.99,2025-06-05
14908,1475,1475,7.99,2025-07-05
14909,1475,1475,7.99,2025-08-05
14910,1475,1475,7.99,2025-09-05
14911,1475,1475,7.99,2025-10-05
14912,1475,1475,7.99,2025-11-05
14913,1475,1475,7.99,2025-12-05
14914,1476,1476,13.99,2025-02-20
14915,1476,1476,13.99,2025-03-20
14916,1476,1476,13.99,2025-04-20
14917,1476,1476,13.99,2025-05-20
14918,1476,1476,13.99,2025-06-20
14919,1476,1476,13.99,2025-07-20
14920,1476,1476,13.99,2025-08-20
14921,1476,1476,13.99,2025-09-20
14922,1476,1476,13.99,2025-10-20
14923,1476,1476,13.99,2025-11-20
14924,1476,1476,13.99,2025-12-20
14925,1477,1477,13.99,2024-11-13
14926,1477,1477,13.99,2024-12-13
14927,1477,1477,13.99,2025-01-13
14928,1477,1477,13.99,2025-02-13
14929,1477,1477,13.99,2025-03-13
14930,1477,1477,13.99,2025-04-13
14931,1477,1477,13.99,2025-05-13
14932,1477,1477,13.99,2025-06-13
14933,1477,1477,13.99,2025-07-13
14934,1477,1477,13.99,2025-08-13
14935,1477,1477,13.99,2025-09-13
14936,1477,1477,13.99,2025-10-13
14937,1477,1477,13.99,2025-11-13
14938,1477,1477,13.99,2025-12-13
14939,1478,1478,13.99,2024-12-13
14940,1478,1478,13.99,2025-01-13
14941,1478,1478,13.99,2025-02-13
14942,1478,1478,13.99,2025-03-13
14943,1478,1478,13.99,2025-04-13
14944,1478,1478,13.99,2025-05-13
14945,1478,1478,13.99,2025-06-13
14946,1478,1478,13.99,2025-07-13
14947,1478,1478,13.99,2025-08-13
14948,1478,1478,13.99,2025-09-13
14949,1478,1478,13.99,2025-10-13
14950,1478,1478,13.99,2025-11-13
14951,1478,1478,13.99,2025-12-13
14952,1479,1479,13.99,2023-07-18
14953,1479,1479,13.99,2023-08-18
14954,1479,1479,13.99,2023-09-18
14955,1479,1479,13.99,2023-10-18
14956,1479,1479,13.99,2023-11-18
14957,1479,1479,13.99,2023-12-18
14958,1479,1479,13.99,2024-01-18
14959,1479,1479,13.99,2024-02-18
14960,1479,1479,13.99,2024-03-18
14961,1479,1479,13.99,2024-04-18
14962,1479,1479,13.99,2024-05-18
14963,1479,1479,13.99,2024-06-18
14964,1479,1479,13.99,2024-07-18
14965,1479,1479,13.99,2024-08-18
14966,1479,1479,13.99,2024-09-18
14967,1479,1479,13.99,2024-10-18
14968,1479,1479,13.99,2024-11-18
14969,1479,1479,13.99,2024-12-18
14970,1479,1479,13.99,2025-01-18
14971,1479,1479,13.99,2025-02-18
14972,1479,1479,13.99,2025-03-18
14973,1479,1479,13.99,2025-04-18
14974,1479,1479,13.99,2025-05-18
14975,1479,1479,13.99,2025-06-18
14976,1479,1479,13.99,2025-07-18
14977,1479,1479,13.99,2025-08-18
14978,1479,1479,13.99,2025-09-18
14979,1479,1479,13.99,2025-10-18
14980,1479,1479,13.99,2025-11-18
14981,1479,1479,13.99,2025-12-18
14982,1480,1480,13.99,2023-10-04
14983,1480,1480,13.99,2023-11-04
14984,1480,1480,13.99,2023-12-04
14985,1480,1480,13.99,2024-01-04
14986,1480,1480,13.99,2024-02-04
14987,1480,1480,13.99,2024-03-04
14988,1480,1480,13.99,2024-04-04
14989,1480,1480,13.99,2024-05-04
14990,1480,1480,13.99,2024-06-04
14991,1480,1480,13.99,2024-07-04
14992,1480,1480,13.99,2024-08-04
14993,1480,1480,13.99,2024-09-04
14994,1480,1480,13.99,2024-10-04
14995,1480,1480,13.99,2024-11-04
14996,1480,1480,13.99,2024-12-04
14997,1480,1480,13.99,2025-01-04
14998,1480,1480,13.99,2025-02-04
14999,1480,1480,13.99,2025-03-04
15000,1480,1480,13.99,2025-04-04
15001,1480,1480,13.99,2025-05-04
15002,1480,1480,13.99,2025-06-04
15003,1480,1480,13.99,2025-07-04
15004,1480,1480,13.99,2025-08-04
15005,1480,1480,13.99,2025-09-04
15006,1480,1480,13.99,2025-10-04
15007,1480,1480,13.99,2025-11-04
15008,1480,1480,13.99,2025-12-04
15009,1481,1481,13.99,2025-05-06
15010,1481,1481,13.99,2025-06-06
15011,1481,1481,13.99,2025-07-06
15012,1481,1481,13.99,2025-08-06
15013,1481,1481,13.99,2025-09-06
15014,1481,1481,13.99,2025-10-06
15015,1481,1481,13.99,2025-11-06
15016,1481,1481,13.99,2025-12-06
15017,1482,1482,13.99,2023-10-07
15018,1482,1482,13.99,2023-11-07
15019,1482,1482,13.99,2023-12-07
15020,1482,1482,13.99,2024-01-07
15021,1482,1482,13.99,2024-02-07
15022,1482,1482,13.99,2024-03-07
15023,1482,1482,13.99,2024-04-07
15024,1482,1482,13.99,2024-05-07
15025,1482,1482,13.99,2024-06-07
15026,1482,1482,13.99,2024-07-07
15027,1482,1482,13.99,2024-08-07
15028,1482,1482,13.99,2024-09-07
15029,1482,1482,13.99,2024-10-07
15030,1482,1482,13.99,2024-11-07
15031,1483,1483,13.99,2025-09-07
15032,1483,1483,13.99,2025-10-07
15033,1483,1483,13.99,2025-11-07
15034,1484,1484,7.99,2025-09-26
15035,1484,1484,7.99,2025-10-26
15036,1484,1484,7.99,2025-11-26
15037,1484,1484,7.99,2025-12-26
15038,1485,1485,19.99,2023-01-15
15039,1485,1485,19.99,2023-02-15
15040,1485,1485,19.99,2023-03-15
15041,1485,1485,19.99,2023-04-15
15042,1485,1485,19.99,2023-05-15
15043,1485,1485,19.99,2023-06-15
15044,1485,1485,19.99,2023-07-15
15045,1485,1485,19.99,2023-08-15
15046,1485,1485,19.99,2023-09-15
15047,1485,1485,19.99,2023-10-15
15048,1485,1485,19.99,2023-11-15
15049,1485,1485,19.99,2023-12-15
15050,1485,1485,19.99,2024-01-15
15051,1485,1485,19.99,2024-02-15
15052,1485,1485,19.99,2024-03-15
15053,1485,1485,19.99,2024-04-15
15054,1485,1485,19.99,2024-05-15
15055,1485,1485,19.99,2024-06-15
15056,1485,1485,19.99,2024-07-15
15057,1485,1485,19.99,2024-08-15
15058,1485,1485,19.99,2024-09-15
15059,1485,1485,19.99,2024-10-15
15060,1485,1485,19.99,2024-11-15
15061,1485,1485,19.99,2024-12-15
15062,1485,1485,19.99,2025-01-15
15063,1485,1485,19.99,2025-02-15
15064,1485,1485,19.99,2025-03-15
15065,1485,1485,19.99,2025-04-15
15066,1485,1485,19.99,2025-05-15
15067,1485,1485,19.99,2025-06-15
15068,1486,1486,13.99,2024-09-22
15069,1486,1486,13.99,2024-10-22
15070,1486,1486,13.99,2024-11-22
15071,1486,1486,13.99,2024-12-22
15072,1486,1486,13.99,2025-01-22
15073,1486,1486,13.99,2025-02-22
15074,1486,1486,13.99,2025-03-22
15075,1486,1486,13.99,2025-04-22
15076,1486,1486,13.99,2025-05-22
15077,1486,1486,13.99,2025-06-22
15078,1486,1486,13.99,2025-07-22
15079,1486,1486,13.99,2025-08-22
15080,1486,1486,13.99,2025-09-22
15081,1486,1486,13.99,2025-10-22
15082,1486,1486,13.99,2025-11-22
15083,1486,1486,13.99,2025-12-22
15084,1487,1487,13.99,2025-05-05
15085,1487,1487,13.99,2025-06-05
15086,1487,1487,13.99,2025-07-05
15087,1487,1487,13.99,2025-08-05
15088,1487,1487,13.99,2025-09-05
15089,1487,1487,13.99,2025-10-05
15090,1487,1487,13.99,2025-11-05
15091,1487,1487,13.99,2025-12-05
15092,1488,1488,13.99,2025-07-04
15093,1488,1488,13.99,2025-08-04
15094,1488,1488,13.99,2025-09-04
15095,1488,1488,13.99,2025-10-04
15096,1488,1488,13.99,2025-11-04
15097,1488,1488,13.99,2025-12-04
15098,1489,1489,13.99,2023-03-11
15099,1489,1489,13.99,2023-04-11
15100,1489,1489,13.99,2023-05-11
15101,1490,1490,7.99,2025-05-15
15102,1490,1490,7.99,2025-06-15
15103,1490,1490,7.99,2025-07-15
15104,1490,1490,7.99,2025-08-15
15105,1490,1490,7.99,2025-09-15
15106,1490,1490,7.99,2025-10-15
15107,1490,1490,7.99,2025-11-15
15108,1490,1490,7.99,2025-12-15
15109,1491,1491,13.99,2025-05-03
15110,1491,1491,13.99,2025-06-03
15111,1492,1492,7.99,2023-08-27
15112,1492,1492,7.99,2023-09-27
15113,1492,1492,7.99,2023-10-27
15114,1492,1492,7.99,2023-11-27
15115,1492,1492,7.99,2023-12-27
15116,1492,1492,7.99,2024-01-27
15117,1492,1492,7.99,2024-02-27
15118,1492,1492,7.99,2024-03-27
15119,1492,1492,7.99,2024-04-27
15120,1492,1492,7.99,2024-05-27
15121,1492,1492,7.99,2024-06-27
15122,1492,1492,7.99,2024-07-27
15123,1492,1492,7.99,2024-08-27
15124,1492,1492,7.99,2024-09-27
15125,1492,1492,7.99,2024-10-27
15126,1492,1492,7.99,2024-11-27
15127,1492,1492,7.99,2024-12-27
15128,1492,1492,7.99,2025-01-27
15129,1492,1492,7.99,2025-02-27
15130,1492,1492,7.99,2025-03-27
15131,1492,1492,7.99,2025-04-27
15132,1492,1492,7.99,2025-05-27
15133,1492,1492,7.99,2025-06-27
15134,1492,1492,7.99,2025-07-27
15135,1492,1492,7.99,2025-08-27
15136,1492,1492,7.99,2025-09-27
15137,1492,1492,7.99,2025-10-27
15138,1492,1492,7.99,2025-11-27
15139,1492,1492,7.99,2025-12-27
15140,1493,1493,19.99,2025-06-27
15141,1493,1493,19.99,2025-07-27
15142,1493,1493,19.99,2025-08-27
15143,1493,1493,19.99,2025-09-27
15144,1493,1493,19.99,2025-10-27
15145,1493,1493,19.99,2025-11-27
15146,1493,1493,19.99,2025-12-27
15147,1494,1494,19.99,2024-10-10
15148,1494,1494,19.99,2024-11-10
15149,1494,1494,19.99,2024-12-10
15150,1494,1494,19.99,2025-01-10
15151,1494,1494,19.99,2025-02-10
15152,1494,1494,19.99,2025-03-10
15153,1494,1494,19.99,2025-04-10
15154,1494,1494,19.99,2025-05-10
15155,1494,1494,19.99,2025-06-10
15156,1494,1494,19.99,2025-07-10
15157,1494,1494,19.99,2025-08-10
15158,1494,1494,19.99,2025-09-10
15159,1494,1494,19.99,2025-10-10
15160,1494,1494,19.99,2025-11-10
15161,1495,1495,19.99,2025-03-01
15162,1495,1495,19.99,2025-04-01
15163,1495,1495,19.99,2025-05-01
15164,1495,1495,19.99,2025-06-01
15165,1495,1495,19.99,2025-07-01
15166,1495,1495,19.99,2025-08-01
15167,1495,1495,19.99,2025-09-01
15168,1495,1495,19.99,2025-10-01
15169,1495,1495,19.99,2025-11-01
15170,1495,1495,19.99,2025-12-01
15171,1496,1496,7.99,2023-02-18
15172,1496,1496,7.99,2023-03-18
15173,1496,1496,7.99,2023-04-18
15174,1496,1496,7.99,2023-05-18
15175,1496,1496,7.99,2023-06-18
15176,1496,1496,7.99,2023-07-18
15177,1496,1496,7.99,2023-08-18
15178,1496,1496,7.99,2023-09-18
15179,1496,1496,7.99,2023-10-18
15180,1496,1496,7.99,2023-11-18
15181,1497,1497,13.99,2024-12-25
15182,1497,1497,13.99,2025-01-25
15183,1497,1497,13.99,2025-02-25
15184,1497,1497,13.99,2025-03-25
15185,1497,1497,13.99,2025-04-25
15186,1497,1497,13.99,2025-05-25
15187,1497,1497,13.99,2025-06-25
15188,1497,1497,13.99,2025-07-25
15189,1497,1497,13.99,2025-08-25
15190,1497,1497,13.99,2025-09-25
15191,1497,1497,13.99,2025-10-25
15192,1497,1497,13.99,2025-11-25
15193,1497,1497,13.99,2025-12-25
15194,1498,1498,13.99,2025-01-17
15195,1498,1498,13.99,2025-02-17
15196,1498,1498,13.99,2025-03-17
15197,1499,1499,7.99,2024-12-02
15198,1499,1499,7.99,2025-01-02
15199,1499,1499,7.99,2025-02-02
15200,1499,1499,7.99,2025-03-02
15201,1499,1499,7.99,2025-04-02
15202,1499,1499,7.99,2025-05-02
15203,1499,1499,7.99,2025-06-02
15204,1499,1499,7.99,2025-07-02
15205,1499,1499,7.99,2025-08-02
15206,1499,1499,7.99,2025-09-02
15207,1500,1500,7.99,2023-12-06
15208,1500,1500,7.99,2024-01-06
15209,1500,1500,7.99,2024-02-06
15210,1500,1500,7.99,2024-03-06
15211,1501,1501,7.99,2023-08-05
15212,1501,1501,7.99,2023-09-05
15213,1502,1502,7.99,2025-12-15
15214,1503,1503,7.99,2024-08-08
15215,1503,1503,7.99,2024-09-08
15216,1503,1503,7.99,2024-10-08
15217,1503,1503,7.99,2024-11-08
15218,1503,1503,7.99,2024-12-08
15219,1503,1503,7.99,2025-01-08
15220,1503,1503,7.99,2025-02-08
15221,1503,1503,7.99,2025-03-08
15222,1503,1503,7.99,2025-04-08
15223,1503,1503,7.99,2025-05-08
15224,1503,1503,7.99,2025-06-08
15225,1503,1503,7.99,2025-07-08
15226,1503,1503,7.99,2025-08-08
15227,1503,1503,7.99,2025-09-08
15228,1503,1503,7.99,2025-10-08
15229,1503,1503,7.99,2025-11-08
15230,1503,1503,7.99,2025-12-08
15231,1504,1504,19.99,2023-04-14
15232,1504,1504,19.99,2023-05-14
15233,1504,1504,19.99,2023-06-14
15234,1504,1504,19.99,2023-07-14
15235,1504,1504,19.99,2023-08-14
15236,1504,1504,19.99,2023-09-14
15237,1504,1504,19.99,2023-10-14
15238,1504,1504,19.99,2023-11-14
15239,1504,1504,19.99,2023-12-14
15240,1504,1504,19.99,2024-01-14
15241,1504,1504,19.99,2024-02-14
15242,1504,1504,19.99,2024-03-14
15243,1504,1504,19.99,2024-04-14
15244,1504,1504,19.99,2024-05-14
15245,1504,1504,19.99,2024-06-14
15246,1504,1504,19.99,2024-07-14
15247,1504,1504,19.99,2024-08-14
15248,1504,1504,19.99,2024-09-14
15249,1504,1504,19.99,2024-10-14
15250,1505,1505,7.99,2025-09-12
15251,1505,1505,7.99,2025-10-12
15252,1505,1505,7.99,2025-11-12
15253,1505,1505,7.99,2025-12-12
15254,1506,1506,7.99,2024-01-03
15255,1506,1506,7.99,2024-02-03
15256,1506,1506,7.99,2024-03-03
15257,1506,1506,7.99,2024-04-03
15258,1506,1506,7.99,2024-05-03
15259,1506,1506,7.99,2024-06-03
15260,1506,1506,7.99,2024-07-03
15261,1506,1506,7.99,2024-08-03
15262,1506,1506,7.99,2024-09-03
15263,1506,1506,7.99,2024-10-03
15264,1506,1506,7.99,2024-11-03
15265,1506,1506,7.99,2024-12-03
15266,1506,1506,7.99,2025-01-03
15267,1506,1506,7.99,2025-02-03
15268,1506,1506,7.99,2025-03-03
15269,1506,1506,7.99,2025-04-03
15270,1506,1506,7.99,2025-05-03
15271,1506,1506,7.99,2025-06-03
15272,1506,1506,7.99,2025-07-03
15273,1506,1506,7.99,2025-08-03
15274,1506,1506,7.99,2025-09-03
15275,1506,1506,7.99,2025-10-03
15276,1506,1506,7.99,2025-11-03
15277,1506,1506,7.99,2025-12-03
15278,1507,1507,13.99,2023-07-08
15279,1507,1507,13.99,2023-08-08
15280,1507,1507,13.99,2023-09-08
15281,1507,1507,13.99,2023-10-08
15282,1507,1507,13.99,2023-11-08
15283,1507,1507,13.99,2023-12-08
15284,1507,1507,13.99,2024-01-08
15285,1507,1507,13.99,2024-02-08
15286,1507,1507,13.99,2024-03-08
15287,1507,1507,13.99,2024-04-08
15288,1507,1507,13.99,2024-05-08
15289,1507,1507,13.99,2024-06-08
15290,1507,1507,13.99,2024-07-08
15291,1507,1507,13.99,2024-08-08
15292,1507,1507,13.99,2024-09-08
15293,1507,1507,13.99,2024-10-08
15294,1507,1507,13.99,2024-11-08
15295,1507,1507,13.99,2024-12-08
15296,1507,1507,13.99,2025-01-08
15297,1507,1507,13.99,2025-02-08
15298,1507,1507,13.99,2025-03-08
15299,1507,1507,13.99,2025-04-08
15300,1507,1507,13.99,2025-05-08
15301,1507,1507,13.99,2025-06-08
15302,1507,1507,13.99,2025-07-08
15303,1507,1507,13.99,2025-08-08
15304,1507,1507,13.99,2025-09-08
15305,1507,1507,13.99,2025-10-08
15306,1507,1507,13.99,2025-11-08
15307,1507,1507,13.99,2025-12-08
15308,1508,1508,19.99,2024-09-23
15309,1508,1508,19.99,2024-10-23
15310,1508,1508,19.99,2024-11-23
15311,1508,1508,19.99,2024-12-23
15312,1508,1508,19.99,2025-01-23
15313,1508,1508,19.99,2025-02-23
15314,1508,1508,19.99,2025-03-23
15315,1509,1509,19.99,2024-03-13
15316,1509,1509,19.99,2024-04-13
15317,1509,1509,19.99,2024-05-13
15318,1509,1509,19.99,2024-06-13
15319,1509,1509,19.99,2024-07-13
15320,1509,1509,19.99,2024-08-13
15321,1509,1509,19.99,2024-09-13
15322,1509,1509,19.99,2024-10-13
15323,1509,1509,19.99,2024-11-13
15324,1509,1509,19.99,2024-12-13
15325,1509,1509,19.99,2025-01-13
15326,1509,1509,19.99,2025-02-13
15327,1509,1509,19.99,2025-03-13
15328,1509,1509,19.99,2025-04-13
15329,1509,1509,19.99,2025-05-13
15330,1509,1509,19.99,2025-06-13
15331,1510,1510,19.99,2024-11-17
15332,1510,1510,19.99,2024-12-17
15333,1510,1510,19.99,2025-01-17
15334,1510,1510,19.99,2025-02-17
15335,1510,1510,19.99,2025-03-17
15336,1511,1511,7.99,2024-01-21
15337,1511,1511,7.99,2024-02-21
15338,1511,1511,7.99,2024-03-21
15339,1511,1511,7.99,2024-04-21
15340,1511,1511,7.99,2024-05-21
15341,1511,1511,7.99,2024-06-21
15342,1511,1511,7.99,2024-07-21
15343,1511,1511,7.99,2024-08-21
15344,1511,1511,7.99,2024-09-21
15345,1511,1511,7.99,2024-10-21
15346,1511,1511,7.99,2024-11-21
15347,1511,1511,7.99,2024-12-21
15348,1512,1512,13.99,2023-03-04
15349,1512,1512,13.99,2023-04-04
15350,1512,1512,13.99,2023-05-04
15351,1512,1512,13.99,2023-06-04
15352,1512,1512,13.99,2023-07-04
15353,1512,1512,13.99,2023-08-04
15354,1512,1512,13.99,2023-09-04
15355,1512,1512,13.99,2023-10-04
15356,1512,1512,13.99,2023-11-04
15357,1512,1512,13.99,2023-12-04
15358,1512,1512,13.99,2024-01-04
15359,1512,1512,13.99,2024-02-04
15360,1512,1512,13.99,2024-03-04
15361,1512,1512,13.99,2024-04-04
15362,1512,1512,13.99,2024-05-04
15363,1513,1513,13.99,2023-05-06
15364,1513,1513,13.99,2023-06-06
15365,1513,1513,13.99,2023-07-06
15366,1513,1513,13.99,2023-08-06
15367,1513,1513,13.99,2023-09-06
15368,1513,1513,13.99,2023-10-06
15369,1513,1513,13.99,2023-11-06
15370,1513,1513,13.99,2023-12-06
15371,1513,1513,13.99,2024-01-06
15372,1513,1513,13.99,2024-02-06
15373,1513,1513,13.99,2024-03-06
15374,1514,1514,19.99,2025-07-01
15375,1514,1514,19.99,2025-08-01
15376,1514,1514,19.99,2025-09-01
15377,1514,1514,19.99,2025-10-01
15378,1514,1514,19.99,2025-11-01
15379,1514,1514,19.99,2025-12-01
15380,1515,1515,7.99,2024-05-17
15381,1515,1515,7.99,2024-06-17
15382,1515,1515,7.99,2024-07-17
15383,1515,1515,7.99,2024-08-17
15384,1515,1515,7.99,2024-09-17
15385,1516,1516,13.99,2025-11-09
15386,1516,1516,13.99,2025-12-09
15387,1517,1517,13.99,2024-04-01
15388,1517,1517,13.99,2024-05-01
15389,1517,1517,13.99,2024-06-01
15390,1517,1517,13.99,2024-07-01
15391,1517,1517,13.99,2024-08-01
15392,1517,1517,13.99,2024-09-01
15393,1517,1517,13.99,2024-10-01
15394,1517,1517,13.99,2024-11-01
15395,1517,1517,13.99,2024-12-01
15396,1517,1517,13.99,2025-01-01
15397,1517,1517,13.99,2025-02-01
15398,1517,1517,13.99,2025-03-01
15399,1517,1517,13.99,2025-04-01
15400,1517,1517,13.99,2025-05-01
15401,1517,1517,13.99,2025-06-01
15402,1517,1517,13.99,2025-07-01
15403,1517,1517,13.99,2025-08-01
15404,1517,1517,13.99,2025-09-01
15405,1517,1517,13.99,2025-10-01
15406,1517,1517,13.99,2025-11-01
15407,1517,1517,13.99,2025-12-01
15408,1518,1518,13.99,2025-12-18
15409,1519,1519,13.99,2025-05-05
15410,1519,1519,13.99,2025-06-05
15411,1519,1519,13.99,2025-07-05
15412,1519,1519,13.99,2025-08-05
15413,1519,1519,13.99,2025-09-05
15414,1519,1519,13.99,2025-10-05
15415,1519,1519,13.99,2025-11-05
15416,1519,1519,13.99,2025-12-05
15417,1520,1520,19.99,2025-12-07
15418,1521,1521,7.99,2024-05-26
15419,1521,1521,7.99,2024-06-26
15420,1521,1521,7.99,2024-07-26
15421,1521,1521,7.99,2024-08-26
15422,1521,1521,7.99,2024-09-26
15423,1521,1521,7.99,2024-10-26
15424,1521,1521,7.99,2024-11-26
15425,1521,1521,7.99,2024-12-26
15426,1521,1521,7.99,2025-01-26
15427,1521,1521,7.99,2025-02-26
15428,1521,1521,7.99,2025-03-26
15429,1521,1521,7.99,2025-04-26
15430,1521,1521,7.99,2025-05-26
15431,1521,1521,7.99,2025-06-26
15432,1521,1521,7.99,2025-07-26
15433,1521,1521,7.99,2025-08-26
15434,1522,1522,13.99,2025-12-12
15435,1523,1523,7.99,2025-03-18
15436,1523,1523,7.99,2025-04-18
15437,1523,1523,7.99,2025-05-18
15438,1523,1523,7.99,2025-06-18
15439,1523,1523,7.99,2025-07-18
15440,1523,1523,7.99,2025-08-18
15441,1523,1523,7.99,2025-09-18
15442,1523,1523,7.99,2025-10-18
15443,1523,1523,7.99,2025-11-18
15444,1523,1523,7.99,2025-12-18
15445,1524,1524,13.99,2025-09-22
15446,1524,1524,13.99,2025-10-22
15447,1524,1524,13.99,2025-11-22
15448,1524,1524,13.99,2025-12-22
15449,1525,1525,7.99,2024-07-11
15450,1525,1525,7.99,2024-08-11
15451,1525,1525,7.99,2024-09-11
15452,1525,1525,7.99,2024-10-11
15453,1525,1525,7.99,2024-11-11
15454,1525,1525,7.99,2024-12-11
15455,1525,1525,7.99,2025-01-11
15456,1525,1525,7.99,2025-02-11
15457,1525,1525,7.99,2025-03-11
15458,1525,1525,7.99,2025-04-11
15459,1525,1525,7.99,2025-05-11
15460,1525,1525,7.99,2025-06-11
15461,1525,1525,7.99,2025-07-11
15462,1525,1525,7.99,2025-08-11
15463,1525,1525,7.99,2025-09-11
15464,1525,1525,7.99,2025-10-11
15465,1525,1525,7.99,2025-11-11
15466,1525,1525,7.99,2025-12-11
15467,1526,1526,13.99,2025-04-10
15468,1526,1526,13.99,2025-05-10
15469,1526,1526,13.99,2025-06-10
15470,1526,1526,13.99,2025-07-10
15471,1526,1526,13.99,2025-08-10
15472,1526,1526,13.99,2025-09-10
