subscription_id,user_id,plan_id,start_date,end_date,status
2073,2073,2,2024-08-22,2025-07-22,canceled
2074,2074,3,2025-09-19,,active
2075,2075,1,2024-11-19,,active
2076,2076,2,2023-04-13,2023-06-13,canceled
2077,2077,2,2023-12-25,,active
2078,2078,3,2025-06-21,,active
2079,2079,2,2025-12-23,,active
2080,2080,1,2025-06-08,,active
2081,2081,2,2025-11-04,2025-12-04,canceled
2082,2082,1,2025-07-15,,active
2083,2083,2,2024-09-12,,active
2084,2084,1,2025-04-11,,active
2085,2085,2,2025-03-24,,active
2086,2086,3,2023-06-27,2024-09-27,canceled
2087,2087,1,2024-10-20,,active
2088,2088,2,2024-02-06,,active
2089,2089,2,2025-11-19,,active
2090,2090,2,2025-06-17,2025-11-17,canceled
2091,2091,3,2023-12-20,2024-11-20,canceled
2092,2092,3,2024-01-14,2024-03-14,canceled
2093,2093,2,2025-10-16,,active
2094,2094,3,2024-03-26,2024-05-26,canceled
2095,2095,2,2025-02-02,2025-04-02,canceled
2096,2096,3,2023-06-07,2023-07-07,canceled
2097,2097,3,2024-05-11,2024-06-11,canceled
2098,2098,2,2024-02-18,2024-03-18,canceled
2099,2099,2,2025-06-03,,active
2100,2100,2,2024-11-12,,active
2101,2101,1,2025-06-22,,active
2102,2102,2,2024-07-03,,active
2103,2103,1,2024-10-19,2025-05-19,canceled
2104,2104,3,2025-03-14,,active
2105,2105,2,2025-04-17,,active
2106,2106,1,2025-04-01,,active
2107,2107,3,2025-07-18,,active
2108,2108,2,2025-06-16,,active
2109,2109,2,2025-09-08,,active
2110,2110,3,2024-12-01,2025-01-01,canceled
2111,2111,1,2025-06-03,,active
2112,2112,2,2023-08-08,2023-10-08,canceled
2113,2113,1,2024-10-08,,active
2114,2114,1,2025-09-12,2025-11-12,canceled
2115,2115,1,2025-09-18,,active
2116,2116,1,2024-02-20,2024-06-20,canceled
2117,2117,1,2023-09-25,2023-11-25,canceled
2118,2118,1,2025-12-07,,active
2119,2119,3,2025-11-18,,active
2120,2120,2,2025-08-11,,active
2121,2121,2,2024-12-05,,active
2122,2122,1,2025-09-09,,active
2123,2123,2,2023-10-22,2023-11-22,canceled
2124,2124,2,2024-07-18,2025-03-18,canceled
2125,2125,2,2025-05-25,,active
2126,2126,1,2023-09-18,2025-02-18,canceled
2127,2127,1,2023-09-26,2024-04-26,canceled
2128,2128,3,2024-11-11,2025-02-11,canceled
2129,2129,2,2023-09-27,2024-01-27,canceled
2130,2130,2,2024-10-06,2025-10-06,canceled
2131,2131,3,2024-01-18,2024-04-18,canceled
2132,2132,1,2024-07-08,,active
2133,2133,1,2025-06-06,,active
2134,2134,1,2023-03-05,2024-02-05,canceled
2135,2135,1,2024-02-17,2024-10-17,canceled
2136,2136,2,2025-11-17,,active
2137,2137,2,2023-07-27,2023-11-27,canceled
2138,2138,1,2023-02-15,2024-04-15,canceled
2139,2139,1,2024-02-13,2024-11-13,canceled
2140,2140,2,2024-12-07,,active
2141,2141,1,2024-05-02,2025-11-02,canceled
2142,2142,3,2023-07-01,,active
2143,2143,2,2024-08-13,2025-08-13,canceled
2144,2144,2,2025-06-08,,active
2145,2145,2,2025-09-21,,active
2146,2146,1,2023-06-11,,active
2147,2147,2,2024-09-16,,active
2148,2148,1,2025-02-06,,active
2149,2149,1,2025-01-15,,active
2150,2150,2,2024-08-18,,active
2151,2151,1,2024-02-21,2024-03-21,canceled
2152,2152,2,2025-12-17,,active
2153,2153,2,2025-09-14,,active
2154,2154,3,2024-03-21,,active
2155,2155,2,2025-11-11,,active
2156,2156,2,2023-12-24,2024-05-24,canceled
2157,2157,1,2025-08-15,,active
2158,2158,2,2024-07-01,,active
2159,2159,3,2025-07-02,,active
2160,2160,2,2024-08-11,,active
2161,2161,2,2024-05-17,,active
2162,2162,2,2025-01-05,2025-12-05,canceled
2163,2163,2,2025-11-19,,active
2164,2164,1,2023-10-05,2024-07-05,canceled
2165,2165,2,2025-12-02,,active
2166,2166,1,2025-01-09,,active
2167,2167,2,2023-04-09,2024-09-09,canceled
2168,2168,2,2024-12-08,2025-10-08,canceled
2169,2169,1,2023-06-23,2024-06-23,canceled
2170,2170,2,2025-05-01,,active
2171,2171,2,2025-05-22,,active
2172,2172,1,2024-03-08,2024-12-08,canceled
2173,2173,2,2025-02-23,2025-09-23,canceled
2174,2174,3,2023-12-09,2024-01-09,canceled
2175,2175,3,2025-02-27,,active
2176,2176,2,2024-01-12,2025-05-12,canceled
2177,2177,3,2025-02-13,,active
2178,2178,2,2024-12-14,2025-04-14,canceled
2179,2179,1,2023-10-05,2024-01-05,canceled
2180,2180,2,2025-11-20,,active
2181,2181,1,2025-06-27,2025-10-27,canceled
2182,2182,2,2024-10-23,2024-11-23,canceled
2183,2183,3,2025-11-15,,active
2184,2184,3,2023-10-17,2025-01-17,canceled
2185,2185,2,2023-08-01,2024-09-01,canceled
2186,2186,3,2023-09-03,,active
2187,2187,1,2023-01-17,,active
2188,2188,3,2024-09-26,2024-10-26,canceled
2189,2189,1,2023-11-10,,active
2190,2190,1,2024-04-27,,active
2191,2191,1,2025-07-22,,active
2192,2192,3,2025-07-16,2025-08-16,canceled
2193,2193,1,2023-11-10,2025-10-10,canceled
2194,2194,1,2023-03-13,,active
2195,2195,1,2024-03-20,,active
2196,2196,3,2023-10-12,,active
2197,2197,2,2025-01-25,,active
2198,2198,2,2025-04-17,2025-09-17,canceled
2199,2199,1,2023-11-27,2024-11-27,canceled
2200,2200,2,2025-01-27,,active
2201,2201,2,2024-12-04,2025-08-04,canceled
2202,2202,1,2025-06-03,,active
2203,2203,1,2025-11-06,2025-12-06,canceled
2204,2204,1,2025-04-03,2025-06-03,canceled
2205,2205,2,2025-02-05,,active
2206,2206,1,2023-04-07,2025-09-07,canceled
2207,2207,2,2023-02-23,2024-08-23,canceled
2208,2208,1,2023-10-04,2024-06-04,canceled
2209,2209,3,2024-11-04,,active
2210,2210,2,2024-06-04,2024-10-04,canceled
2211,2211,1,2025-07-21,2025-09-21,canceled
2212,2212,1,2025-07-01,,active
2213,2213,1,2024-08-21,,active
2214,2214,3,2024-07-20,2025-07-20,canceled
2215,2215,1,2023-08-03,2025-06-03,canceled
2216,2216,2,2025-03-03,,active
2217,2217,2,2023-05-13,2024-01-13,canceled
2218,2218,1,2025-06-03,,active
2219,2219,2,2025-07-02,,active
2220,2220,2,2025-06-04,,active
2221,2221,3,2024-02-27,2024-07-27,canceled
2222,2222,1,2023-09-12,,active
2223,2223,1,2023-10-18,2024-01-18,canceled
2224,2224,1,2025-03-10,2025-10-10,canceled
2225,2225,2,2023-09-01,2024-02-01,canceled
2226,2226,2,2023-02-18,,active
2227,2227,2,2025-08-12,2025-09-12,canceled
2228,2228,2,2024-06-24,2024-07-24,canceled
2229,2229,1,2025-09-19,,active
2230,2230,1,2025-03-21,2025-04-21,canceled
2231,2231,2,2025-08-04,,active
2232,2232,1,2025-05-14,,active
2233,2233,3,2023-07-18,2024-02-18,canceled
2234,2234,2,2025-08-06,,active
2235,2235,2,2024-06-18,,active
2236,2236,1,2024-01-14,2024-06-14,canceled
2237,2237,1,2024-09-13,2024-10-13,canceled
2238,2238,3,2025-10-17,,active
2239,2239,3,2025-08-26,,active
2240,2240,1,2025-03-23,2025-04-23,canceled
2241,2241,2,2024-04-12,,active
2242,2242,1,2023-07-21,2023-08-21,canceled
2243,2243,2,2025-06-03,,active
2244,2244,1,2023-11-15,,active
2245,2245,2,2024-10-18,,active
2246,2246,3,2023-02-20,2023-07-20,canceled
2247,2247,2,2024-07-04,2025-12-04,canceled
2248,2248,3,2025-10-20,,active
2249,2249,2,2025-07-15,,active
2250,2250,2,2025-12-04,,active
2251,2251,1,2025-07-14,,active
2252,2252,1,2025-04-17,,active
2253,2253,3,2025-03-23,2025-05-23,canceled
2254,2254,3,2025-11-21,,active
2255,2255,1,2025-03-09,,active
2256,2256,2,2025-02-23,2025-03-23,canceled
2257,2257,2,2024-11-14,2025-01-14,canceled
2258,2258,2,2024-02-06,2025-02-06,canceled
2259,2259,1,2023-06-09,2023-08-09,canceled
2260,2260,1,2025-09-27,,active
2261,2261,2,2023-06-21,2023-08-21,canceled
2262,2262,3,2024-07-23,2024-11-23,canceled
2263,2263,1,2024-08-04,2025-02-04,canceled
2264,2264,2,2025-07-21,,active
2265,2265,3,2023-01-19,2024-01-19,canceled
2266,2266,3,2023-09-20,2025-01-20,canceled
2267,2267,1,2024-08-27,2025-05-27,canceled
2268,2268,1,2024-03-24,,active
2269,2269,2,2025-09-19,,active
2270,2270,3,2024-10-18,,active
2271,2271,1,2024-07-20,2024-12-20,canceled
2272,2272,1,2023-12-12,2024-02-12,canceled
2273,2273,1,2023-11-15,,active
2274,2274,2,2023-04-03,,active
2275,2275,2,2025-11-21,,active
2276,2276,2,2024-08-04,2025-01-04,canceled
2277,2277,1,2023-08-12,2023-12-12,canceled
2278,2278,2,2024-11-14,2025-01-14,canceled
2279,2279,3,2024-05-21,2025-03-21,canceled
2280,2280,1,2023-12-14,,active
2281,2281,3,2024-01-22,2024-11-22,canceled
2282,2282,2,2023-03-27,2023-06-27,canceled
2283,2283,2,2023-12-24,,active
2284,2284,1,2023-03-22,2024-01-22,canceled
2285,2285,1,2023-12-01,2024-04-01,canceled
2286,2286,1,2025-05-24,,active
2287,2287,3,2025-02-01,,active
2288,2288,2,2024-05-08,,active
2289,2289,1,2025-11-27,,active
2290,2290,3,2025-01-24,,active
2291,2291,1,2024-03-07,,active
2292,2292,1,2025-04-26,,active
2293,2293,1,2023-12-15,,active
2294,2294,3,2025-07-22,2025-12-22,canceled
2295,2295,2,2025-05-26,,active
2296,2296,2,2025-12-14,,active
2297,2297,1,2025-02-27,,active
2298,2298,2,2025-10-08,,active
2299,2299,3,2024-03-22,2024-04-22,canceled
2300,2300,2,2025-06-22,,active
2301,2301,1,2025-05-25,,active
2302,2302,1,2025-10-19,,active
2303,2303,2,2024-12-15,,active
2304,2304,1,2024-08-22,2024-09-22,canceled
2305,2305,2,2025-04-14,2025-06-14,canceled
2306,2306,2,2025-11-04,,active
2307,2307,2,2025-01-14,,active
2308,2308,1,2023-10-24,2024-03-24,canceled
2309,2309,2,2024-07-19,,active
2310,2310,2,2025-11-11,,active
2311,2311,2,2025-02-07,2025-03-07,canceled
2312,2312,1,2024-02-10,,active
2313,2313,3,2023-07-08,2024-03-08,canceled
2314,2314,2,2025-07-14,,active
2315,2315,2,2023-07-16,2024-09-16,canceled
2316,2316,3,2025-12-08,,active
2317,2317,3,2025-07-20,2025-12-20,canceled
2318,2318,1,2025-12-15,,active
2319,2319,1,2024-09-16,,active
2320,2320,1,2024-05-02,2024-07-02,canceled
2321,2321,1,2025-12-14,,active
2322,2322,2,2024-06-17,2025-10-17,canceled
2323,2323,3,2023-02-27,2023-03-27,canceled
2324,2324,3,2025-11-09,,active
2325,2325,2,2023-07-17,2024-07-17,canceled
2326,2326,2,2025-09-01,,active
2327,2327,2,2023-09-20,2025-11-20,canceled
2328,2328,2,2024-01-21,2024-02-21,canceled
2329,2329,2,2024-04-20,2024-12-20,canceled
2330,2330,3,2024-05-17,,active
2331,2331,1,2025-03-26,,active
2332,2332,2,2024-03-01,2024-12-01,canceled
2333,2333,1,2024-06-02,2024-07-02,canceled
2334,2334,2,2025-10-27,2025-11-27,canceled
2335,2335,3,2025-02-26,,active
2336,2336,1,2023-06-05,,active
2337,2337,1,2023-03-25,2023-06-25,canceled
2338,2338,1,2023-07-09,2024-01-09,canceled
2339,2339,1,2023-01-02,2023-08-02,canceled
2340,2340,2,2025-04-11,,active
2341,2341,3,2025-08-20,,active
2342,2342,3,2025-10-15,,active
2343,2343,3,2025-09-11,2025-11-11,canceled
2344,2344,2,2025-01-11,,active
2345,2345,2,2025-02-07,,active
2346,2346,2,2025-05-12,2025-11-12,canceled
2347,2347,1,2025-02-03,2025-12-03,canceled
2348,2348,2,2024-12-13,,active
2349,2349,1,2023-06-24,,active
2350,2350,2,2024-03-09,2024-09-09,canceled
2351,2351,1,2025-02-09,2025-03-09,canceled
2352,2352,3,2023-01-01,,active
2353,2353,1,2023-08-07,,active
2354,2354,2,2025-12-07,,active
2355,2355,3,2023-05-23,2024-01-23,canceled
2356,2356,3,2025-09-06,2025-10-06,canceled
2357,2357,1,2025-05-17,,active
2358,2358,3,2025-01-16,2025-07-16,canceled
2359,2359,2,2024-10-19,,active
2360,2360,2,2023-09-23,2024-03-23,canceled
2361,2361,1,2024-01-10,2025-02-10,canceled
2362,2362,1,2023-09-05,2025-06-05,canceled
2363,2363,3,2023-04-10,2024-08-10,canceled
2364,2364,1,2024-02-03,2025-01-03,canceled
2365,2365,1,2025-04-01,,active
2366,2366,2,2025-11-26,2025-12-26,canceled
2367,2367,3,2025-10-26,,active
2368,2368,3,2024-03-01,2024-07-01,canceled
2369,2369,1,2024-07-03,,active
2370,2370,1,2025-06-15,,active
2371,2371,2,2023-11-14,2024-06-14,canceled
2372,2372,1,2024-12-03,,active
2373,2373,2,2023-02-11,2025-10-11,canceled
2374,2374,2,2025-05-26,2025-08-26,canceled
2375,2375,2,2024-08-02,,active
2376,2376,1,2024-10-24,,active
2377,2377,1,2025-09-15,,active
2378,2378,2,2024-09-01,,active
2379,2379,1,2024-04-16,,active
2380,2380,3,2023-01-25,2024-07-25,canceled
2381,2381,3,2025-05-03,2025-07-03,canceled
2382,2382,1,2023-02-24,2023-06-24,canceled
2383,2383,2,2024-11-08,,active
2384,2384,1,2023-04-03,2024-06-03,canceled
2385,2385,1,2023-11-08,2024-02-08,canceled
2386,2386,1,2025-08-13,,active
2387,2387,2,2024-01-18,2025-03-18,canceled
2388,2388,2,2025-05-13,,active
2389,2389,1,2025-07-16,,active
2390,2390,1,2025-01-12,2025-11-12,canceled
2391,2391,3,2025-04-05,,active
2392,2392,2,2023-12-09,,active
2393,2393,2,2024-09-24,,active
2394,2394,1,2024-09-04,,active
2395,2395,2,2025-07-02,2025-09-02,canceled
2396,2396,3,2025-08-21,2025-09-21,canceled
2397,2397,3,2025-07-12,,active
2398,2398,2,2025-12-18,,active
2399,2399,1,2025-06-13,,active
2400,2400,1,2023-08-26,,active
2401,2401,1,2024-06-13,,active
2402,2402,2,2023-05-21,2025-07-21,canceled
2403,2403,2,2025-04-06,2025-09-06,canceled
2404,2404,1,2025-03-06,2025-04-06,canceled
2405,2405,2,2025-05-16,,active
2406,2406,1,2025-06-12,,active
2407,2407,2,2024-04-10,2025-03-10,canceled
2408,2408,1,2023-08-09,2024-02-09,canceled
2409,2409,1,2025-10-24,,active
2410,2410,1,2023-03-09,2023-08-09,canceled
2411,2411,3,2023-12-20,,active
2412,2412,1,2025-04-02,2025-06-02,canceled
2413,2413,2,2025-08-20,,active
2414,2414,2,2023-07-12,2025-02-12,canceled
2415,2415,1,2025-05-27,,active
2416,2416,1,2025-12-04,,active
2417,2417,2,2024-10-21,,active
2418,2418,2,2025-09-04,,active
2419,2419,2,2024-02-04,2024-11-04,canceled
2420,2420,1,2024-07-14,2024-11-14,canceled
2421,2421,1,2024-11-15,,active
2422,2422,3,2025-11-27,,active
2423,2423,1,2024-12-10,2025-06-10,canceled
2424,2424,1,2025-04-12,2025-11-12,canceled
2425,2425,2,2024-05-22,2025-09-22,canceled
2426,2426,1,2024-01-22,2025-07-22,canceled
2427,2427,1,2024-08-09,2024-10-09,canceled
2428,2428,1,2024-03-16,,active
2429,2429,1,2025-08-23,,active
2430,2430,2,2025-11-10,,active
2431,2431,3,2023-01-26,,active
2432,2432,2,2024-12-07,,active
2433,2433,2,2023-12-16,2024-04-16,canceled
2434,2434,2,2025-04-03,2025-08-03,canceled
2435,2435,2,2025-07-04,,active
2436,2436,2,2024-03-26,,active
2437,2437,1,2025-09-08,2025-10-08,canceled
2438,2438,3,2025-10-26,,active
2439,2439,1,2025-11-24,,active
2440,2440,1,2025-10-22,,active
2441,2441,2,2025-06-18,2025-08-18,canceled
2442,2442,2,2024-05-20,,active
2443,2443,2,2024-08-20,2024-12-20,canceled
2444,2444,2,2025-11-26,,active
2445,2445,1,2025-09-18,,active
2446,2446,1,2024-01-01,,active
2447,2447,2,2025-05-12,,active
2448,2448,1,2024-10-21,,active
2449,2449,2,2024-02-10,,active
2450,2450,1,2024-05-23,,active
2451,2451,3,2024-05-01,2024-08-01,canceled
2452,2452,3,2025-01-21,,active
2453,2453,3,2025-04-16,,active
2454,2454,1,2025-11-18,,active
2455,2455,2,2023-01-05,2024-04-05,canceled
2456,2456,1,2025-09-13,,active
2457,2457,3,2025-02-19,2025-10-19,canceled
2458,2458,1,2024-07-12,2024-08-12,canceled
2459,2459,2,2024-05-04,2025-09-04,canceled
2460,2460,2,2024-04-02,2025-03-02,canceled
2461,2461,2,2025-05-25,,active
2462,2462,1,2025-11-01,,active
2463,2463,1,2025-09-14,2025-12-14,canceled
2464,2464,1,2024-01-16,,active
2465,2465,2,2024-08-13,,active
2466,2466,3,2025-11-09,,active
2467,2467,1,2023-05-27,,active
2468,2468,2,2023-07-17,2023-09-17,canceled
2469,2469,1,2024-11-09,,active
2470,2470,2,2025-10-27,2025-12-27,canceled
2471,2471,3,2024-07-20,2024-10-20,canceled
2472,2472,2,2025-04-26,,active
2473,2473,2,2024-10-26,,active
2474,2474,3,2025-09-24,,active
2475,2475,2,2023-02-04,,active
2476,2476,1,2024-09-01,2025-11-01,canceled
2477,2477,3,2025-06-27,,active
2478,2478,2,2024-09-15,2025-07-15,canceled
2479,2479,3,2025-07-10,,active
2480,2480,1,2023-07-04,2024-08-04,canceled
2481,2481,2,2023-04-14,2023-06-14,canceled
2482,2482,2,2024-04-11,2025-02-11,canceled
2483,2483,1,2025-08-11,,active
2484,2484,2,2025-09-25,,active
2485,2485,1,2023-06-21,2023-10-21,canceled
2486,2486,1,2025-09-08,,active
2487,2487,1,2025-03-13,2025-10-13,canceled
2488,2488,1,2024-08-14,,active
2489,2489,3,2025-02-06,,active
2490,2490,1,2025-04-26,,active
2491,2491,3,2023-01-27,2025-02-27,canceled
2492,2492,1,2024-04-20,,active
2493,2493,1,2024-01-14,2024-10-14,canceled
2494,2494,1,2025-05-03,,active
2495,2495,1,2025-04-27,,active
2496,2496,2,2023-06-27,,active
2497,2497,1,2024-02-19,2024-12-19,canceled
2498,2498,1,2025-04-12,2025-11-12,canceled
2499,2499,2,2024-08-07,,active
2500,2500,2,2024-01-15,,active
2501,2501,2,2025-07-12,,active
2502,2502,3,2023-05-19,2023-10-19,canceled
2503,2503,3,2025-07-03,2025-12-03,canceled
2504,2504,2,2024-02-25,2024-11-25,canceled
2505,2505,2,2025-09-19,,active
2506,2506,1,2025-03-15,,active
2507,2507,2,2025-10-20,,active
2508,2508,1,2024-10-26,2025-12-26,canceled
2509,2509,2,2023-08-22,2025-09-22,canceled
2510,2510,2,2025-06-08,,active
2511,2511,1,2025-01-22,,active
2512,2512,2,2024-09-15,,active
2513,2513,2,2024-05-22,2024-11-22,canceled
2514,2514,2,2025-01-18,,active
2515,2515,2,2025-02-20,,active
2516,2516,1,2025-11-09,2025-12-09,canceled
2517,2517,2,2023-07-13,2023-09-13,canceled
2518,2518,2,2025-12-19,,active
2519,2519,2,2024-04-21,,active
2520,2520,3,2023-05-05,,active
2521,2521,2,2024-08-25,,active
2522,2522,2,2025-11-12,,active
2523,2523,2,2024-03-19,,active
2524,2524,2,2024-07-15,2024-10-15,canceled
2525,2525,2,2023-11-17,,active
2526,2526,1,2025-01-08,,active
2527,2527,2,2025-07-01,2025-12-01,canceled
2528,2528,2,2023-10-21,2024-07-21,canceled
2529,2529,3,2024-11-07,2024-12-07,canceled
2530,2530,2,2025-12-07,,active
2531,2531,3,2025-09-20,,active
2532,2532,1,2025-01-08,2025-05-08,canceled
2533,2533,2,2025-01-24,2025-04-24,canceled
2534,2534,2,2025-08-26,,active
2535,2535,2,2025-01-08,2025-09-08,canceled
2536,2536,2,2024-06-12,,active
2537,2537,1,2023-06-11,2023-07-11,canceled
2538,2538,2,2025-11-18,,active
2539,2539,2,2025-11-17,,active
2540,2540,2,2025-02-18,,active
2541,2541,2,2025-06-03,,active
2542,2542,1,2024-04-06,,active
2543,2543,3,2024-11-22,,active
2544,2544,2,2024-07-17,2025-02-17,canceled
2545,2545,1,2025-03-19,2025-07-19,canceled
2546,2546,1,2024-02-15,,active
2547,2547,2,2023-08-12,2025-03-12,canceled
2548,2548,3,2025-05-22,,active
2549,2549,2,2025-10-14,,active
2550,2550,2,2025-09-20,,active
2551,2551,1,2024-09-03,2024-11-03,canceled
2552,2552,2,2024-07-07,,active
2553,2553,3,2023-07-16,,active
2554,2554,2,2025-04-17,,active
2555,2555,3,2023-07-03,,active
2556,2556,1,2024-11-21,,active
2557,2557,2,2023-04-05,2023-05-05,canceled
2558,2558,1,2025-01-20,,active
2559,2559,2,2024-08-07,,active
2560,2560,1,2025-01-16,2025-06-16,canceled
2561,2561,2,2025-07-03,,active
2562,2562,1,2024-05-19,2024-08-19,canceled
2563,2563,1,2024-11-09,,active
2564,2564,2,2025-02-20,,active
2565,2565,1,2025-09-14,,active
2566,2566,2,2025-08-05,,active
2567,2567,3,2025-07-14,2025-11-14,canceled
2568,2568,2,2025-11-09,,active
2569,2569,2,2023-10-14,,active
2570,2570,1,2025-10-01,,active
2571,2571,1,2025-10-25,,active
2572,2572,2,2024-10-06,2024-12-06,canceled
2573,2573,2,2024-05-25,2024-10-25,canceled
2574,2574,2,2023-06-12,2024-03-12,canceled
2575,2575,2,2023-10-25,2024-12-25,canceled
2576,2576,1,2025-07-23,,active
2577,2577,2,2025-10-19,,active
2578,2578,1,2025-04-02,,active
2579,2579,2,2025-05-17,,active
2580,2580,3,2024-12-16,,active
2581,2581,1,2023-01-18,2023-03-18,canceled
2582,2582,1,2025-05-04,,active
2583,2583,2,2023-08-03,,active
2584,2584,1,2024-07-24,,active
2585,2585,2,2024-11-21,,active
2586,2586,3,2025-10-21,,active
2587,2587,2,2023-07-08,,active
2588,2588,1,2023-12-21,2025-03-21,canceled
2589,2589,2,2025-12-14,,active
2590,2590,1,2023-08-05,,active
2591,2591,1,2025-10-24,,active
2592,2592,1,2023-06-13,2025-09-13,canceled
2593,2593,2,2024-12-20,2025-06-20,canceled
2594,2594,1,2024-07-22,2025-05-22,canceled
2595,2595,3,2025-05-13,,active
2596,2596,2,2024-10-05,,active
2597,2597,2,2024-10-04,,active
2598,2598,3,2024-12-05,,active
2599,2599,1,2023-12-15,,active
2600,2600,3,2025-06-27,,active
2601,2601,3,2023-08-17,2024-01-17,canceled
2602,2602,2,2025-08-08,,active
2603,2603,1,2025-08-12,,active
2604,2604,2,2025-06-07,,active
2605,2605,2,2023-10-10,2024-06-10,canceled
2606,2606,1,2025-09-20,,active
2607,2607,2,2024-11-14,2025-07-14,canceled
2608,2608,2,2025-02-21,,active
2609,2609,1,2025-01-16,,active
2610,2610,1,2023-09-14,2023-11-14,canceled
2611,2611,1,2025-09-13,,active
2612,2612,2,2024-05-11,2024-07-11,canceled
2613,2613,2,2025-04-12,2025-10-12,canceled
2614,2614,2,2025-05-05,,active
2615,2615,2,2024-11-15,2025-07-15,canceled
2616,2616,2,2025-08-15,,active
2617,2617,1,2023-09-22,2024-01-22,canceled
2618,2618,1,2024-04-19,2024-05-19,canceled
2619,2619,2,2025-01-03,,active
2620,2620,2,2024-05-08,2024-06-08,canceled
2621,2621,2,2025-09-13,2025-10-13,canceled
2622,2622,2,2023-09-25,2023-10-25,canceled
2623,2623,1,2025-03-24,,active
2624,2624,2,2025-10-24,,active
2625,2625,3,2023-10-23,,active
2626,2626,1,2023-04-15,2023-06-15,canceled
2627,2627,1,2025-10-18,,active
2628,2628,1,2025-07-23,2025-09-23,canceled
2629,2629,2,2024-12-03,2025-08-03,canceled
2630,2630,2,2023-12-17,,active
2631,2631,1,2023-06-25,2025-10-25,canceled
2632,2632,2,2025-10-02,,active
2633,2633,1,2025-12-06,,active
2634,2634,1,2023-02-01,,active
2635,2635,2,2024-01-14,2024-02-14,canceled
2636,2636,2,2023-05-20,2024-07-20,canceled
2637,2637,2,2024-10-24,,active
2638,2638,1,2025-10-17,,active
2639,2639,1,2025-01-03,2025-03-03,canceled
2640,2640,1,2023-09-06,2025-12-06,canceled
2641,2641,3,2025-01-22,,active
2642,2642,2,2024-06-16,2025-01-16,canceled
2643,2643,1,2024-03-16,2024-04-16,canceled
2644,2644,2,2024-05-13,2025-12-13,canceled
2645,2645,1,2025-08-05,2025-09-05,canceled
2646,2646,2,2024-06-16,2024-12-16,canceled
2647,2647,2,2024-08-03,,active
2648,2648,2,2023-11-26,,active
2649,2649,3,2023-07-24,2024-01-24,canceled
2650,2650,3,2025-09-16,,active
2651,2651,2,2025-05-11,2025-12-11,canceled
2652,2652,3,2025-01-26,,active
2653,2653,2,2024-03-03,2024-07-03,canceled
2654,2654,2,2023-05-03,2025-04-03,canceled
2655,2655,1,2024-01-02,2024-03-02,canceled
2656,2656,1,2025-01-26,,active
2657,2657,2,2025-02-16,,active
2658,2658,3,2024-01-08,,active
2659,2659,1,2025-02-02,2025-08-02,canceled
2660,2660,2,2023-07-09,,active
2661,2661,2,2025-06-21,2025-12-21,canceled
2662,2662,2,2025-07-18,,active
2663,2663,2,2024-09-26,,active
2664,2664,2,2025-08-03,,active
2665,2665,2,2025-07-18,2025-12-18,canceled
2666,2666,1,2023-02-16,2025-01-16,canceled
